name;frameTime;F0final_sma;voicingFinalUnclipped_sma;audspec_lengthL1norm_sma;audspecRasta_lengthL1norm_sma;pcm_RMSenergy_sma;pcm_zcr_sma;audSpec_Rfilt_sma[0];audSpec_Rfilt_sma[1];audSpec_Rfilt_sma[2];audSpec_Rfilt_sma[3];audSpec_Rfilt_sma[4];audSpec_Rfilt_sma[5];audSpec_Rfilt_sma[6];audSpec_Rfilt_sma[7];audSpec_Rfilt_sma[8];audSpec_Rfilt_sma[9];audSpec_Rfilt_sma[10];audSpec_Rfilt_sma[11];audSpec_Rfilt_sma[12];audSpec_Rfilt_sma[13];audSpec_Rfilt_sma[14];audSpec_Rfilt_sma[15];audSpec_Rfilt_sma[16];audSpec_Rfilt_sma[17];audSpec_Rfilt_sma[18];audSpec_Rfilt_sma[19];audSpec_Rfilt_sma[20];audSpec_Rfilt_sma[21];audSpec_Rfilt_sma[22];audSpec_Rfilt_sma[23];audSpec_Rfilt_sma[24];audSpec_Rfilt_sma[25];pcm_fftMag_fband250-650_sma;pcm_fftMag_fband1000-4000_sma;pcm_fftMag_spectralRollOff25.0_sma;pcm_fftMag_spectralRollOff50.0_sma;pcm_fftMag_spectralRollOff75.0_sma;pcm_fftMag_spectralRollOff90.0_sma;pcm_fftMag_spectralFlux_sma;pcm_fftMag_spectralEntropy_sma;pcm_fftMag_spectralVariance_sma;pcm_fftMag_spectralSkewness_sma;pcm_fftMag_spectralKurtosis_sma;pcm_fftMag_spectralSlope_sma;pcm_fftMag_psySharpness_sma;pcm_fftMag_spectralHarmonicity_sma;pcm_fftMag_mfcc_sma[1];pcm_fftMag_mfcc_sma[2];pcm_fftMag_mfcc_sma[3];pcm_fftMag_mfcc_sma[4];pcm_fftMag_mfcc_sma[5];pcm_fftMag_mfcc_sma[6];pcm_fftMag_mfcc_sma[7];pcm_fftMag_mfcc_sma[8];pcm_fftMag_mfcc_sma[9];pcm_fftMag_mfcc_sma[10];pcm_fftMag_mfcc_sma[11];pcm_fftMag_mfcc_sma[12];pcm_fftMag_mfcc_sma[13];pcm_fftMag_mfcc_sma[14];F0final_sma_de;voicingFinalUnclipped_sma_de;audspec_lengthL1norm_sma_de;audspecRasta_lengthL1norm_sma_de;pcm_RMSenergy_sma_de;pcm_zcr_sma_de;audSpec_Rfilt_sma_de[0];audSpec_Rfilt_sma_de[1];audSpec_Rfilt_sma_de[2];audSpec_Rfilt_sma_de[3];audSpec_Rfilt_sma_de[4];audSpec_Rfilt_sma_de[5];audSpec_Rfilt_sma_de[6];audSpec_Rfilt_sma_de[7];audSpec_Rfilt_sma_de[8];audSpec_Rfilt_sma_de[9];audSpec_Rfilt_sma_de[10];audSpec_Rfilt_sma_de[11];audSpec_Rfilt_sma_de[12];audSpec_Rfilt_sma_de[13];audSpec_Rfilt_sma_de[14];audSpec_Rfilt_sma_de[15];audSpec_Rfilt_sma_de[16];audSpec_Rfilt_sma_de[17];audSpec_Rfilt_sma_de[18];audSpec_Rfilt_sma_de[19];audSpec_Rfilt_sma_de[20];audSpec_Rfilt_sma_de[21];audSpec_Rfilt_sma_de[22];audSpec_Rfilt_sma_de[23];audSpec_Rfilt_sma_de[24];audSpec_Rfilt_sma_de[25];pcm_fftMag_fband250-650_sma_de;pcm_fftMag_fband1000-4000_sma_de;pcm_fftMag_spectralRollOff25.0_sma_de;pcm_fftMag_spectralRollOff50.0_sma_de;pcm_fftMag_spectralRollOff75.0_sma_de;pcm_fftMag_spectralRollOff90.0_sma_de;pcm_fftMag_spectralFlux_sma_de;pcm_fftMag_spectralEntropy_sma_de;pcm_fftMag_spectralVariance_sma_de;pcm_fftMag_spectralSkewness_sma_de;pcm_fftMag_spectralKurtosis_sma_de;pcm_fftMag_spectralSlope_sma_de;pcm_fftMag_psySharpness_sma_de;pcm_fftMag_spectralHarmonicity_sma_de;pcm_fftMag_mfcc_sma_de[1];pcm_fftMag_mfcc_sma_de[2];pcm_fftMag_mfcc_sma_de[3];pcm_fftMag_mfcc_sma_de[4];pcm_fftMag_mfcc_sma_de[5];pcm_fftMag_mfcc_sma_de[6];pcm_fftMag_mfcc_sma_de[7];pcm_fftMag_mfcc_sma_de[8];pcm_fftMag_mfcc_sma_de[9];pcm_fftMag_mfcc_sma_de[10];pcm_fftMag_mfcc_sma_de[11];pcm_fftMag_mfcc_sma_de[12];pcm_fftMag_mfcc_sma_de[13];pcm_fftMag_mfcc_sma_de[14]
'unknown';0.412562;0;0;3.503153e-02;7.447730e-01;3.969083e-03;1.666667e-03;1.757062e-01;2.080061e-01;3.195618e-01;4.650861e-01;6.887330e-01;6.524548e-01;6.733336e-01;7.315705e-01;6.345842e-01;6.629921e-01;8.157985e-01;7.489290e-01;5.898799e-01;6.506942e-01;8.160505e-01;9.918351e-01;8.442213e-01;7.964627e-01;7.559156e-01;8.490322e-01;1.330353e+00;1.341446e+00;1.162707e+00;1.105882e+00;6.881682e-01;6.646915e-01;2.115333e-06;9.299465e-07;3.125000e+01;3.125000e+01;4.166667e+01;5.208333e+01;1.660453e-02;7.476987e-01;9.834365e+04;2.583684e+01;8.090714e+02;-3.094047e-04;4.219028e-02;2.000046e-06;8.261963e+00;2.365783e+01;1.195056e+01;2.371445e+01;1.213262e+01;9.001786e+00;1.583420e+01;7.810093e+00;1.334617e+01;1.305504e+00;9.004379e+00;1.801781e+00;1.027063e+01;6.731560e+00;0;0;-1.227918e-03;2.542313e-02;-6.864426e-04;5.916667e-03;1.842503e-03;5.318119e-03;1.280406e-03;5.516854e-03;-3.601491e-03;-1.044788e-02;1.623282e-02;3.380153e-02;4.099760e-02;-2.342321e-02;-2.072401e-02;-3.206357e-02;-1.992071e-02;5.974638e-03;-9.864395e-03;3.788100e-02;-9.539753e-03;7.246655e-03;3.746695e-02;5.365346e-02;5.327178e-02;5.496943e-02;1.050095e-01;1.486611e-01;1.063157e-01;7.514656e-02;-3.154167e-07;-2.689381e-07;2.083333e+00;2.083333e+00;1.458333e+01;2.604167e+01;-1.290004e-03;2.908468e-01;2.373752e+05;-4.727164e+00;-1.692016e+02;7.947755e-05;3.653829e-02;-3.084326e-07;-9.235432e-01;1.721169e+00;-2.011567e+00;1.110879e+00;-7.042198e-01;1.668504e+00;-1.468291e+00;-7.213798e-01;-4.142184e+00;-1.221435e+00;-1.473660e-02;-1.412897e+00;1.072148e+00;2.774599e-01
'unknown';0.422625;0;0;3.461739e-02;7.529602e-01;2.748709e-03;9.166666e-03;1.721950e-01;2.161082e-01;3.145434e-01;4.657739e-01;6.634220e-01;6.285349e-01;6.691797e-01;7.504377e-01;6.672394e-01;6.249830e-01;7.928622e-01;7.000907e-01;5.493196e-01;6.340623e-01;7.747386e-01;9.638801e-01;7.917193e-01;7.699919e-01;7.833088e-01;8.941223e-01;1.347966e+00;1.359978e+00;1.243255e+00;1.241372e+00;8.106830e-01;7.471992e-01;1.988548e-06;7.917915e-07;3.125000e+01;3.125000e+01;5.208333e+01;6.250000e+01;1.386888e-02;1.085803e+00;5.938962e+05;1.810839e+01;5.451139e+02;-1.378962e-04;1.007279e-01;1.869397e-06;6.454712e+00;2.554497e+01;9.252016e+00;2.696749e+01;9.917111e+00;1.203577e+01;1.351317e+01;5.714930e+00;5.056999e+00;3.721298e-01;7.819286e+00;6.019902e-01;1.166594e+01;7.414438e+00;0;0;1.102671e-02;2.828681e-02;-6.005209e-04;2.508333e-02;-9.741905e-03;2.812481e-03;1.081577e-03;8.152584e-03;-1.072474e-02;-2.002479e-02;-6.879127e-03;2.883979e-02;5.708905e-02;-3.810740e-03;9.336310e-03;-9.638965e-04;-5.408609e-03;1.945319e-02;1.718890e-02;2.778351e-02;1.090656e-02;7.868898e-03;4.914238e-02;7.678930e-02;3.290744e-02;4.294463e-02;6.710006e-02;1.033175e-01;1.348117e-01;9.548537e-02;1.753657e-06;3.755350e-05;8.854167e+01;2.135417e+02;4.156250e+02;4.875000e+02;-3.721674e-04;7.605166e-01;6.601246e+05;-7.133211e+00;-2.650156e+02;9.676983e-05;1.930863e-01;1.782821e-05;-2.169589e+00;-1.566841e+00;-2.066734e+00;4.144142e-01;-1.793705e+00;7.272031e-01;-3.293813e+00;-1.952528e+00;-4.812562e+00;-1.523100e+00;-5.852074e-01;-7.425892e-01;8.983765e-01;2.135834e-01
'unknown';0.432688;0;0;3.401974e-02;7.418082e-01;1.662072e-03;2.750000e-02;1.526484e-01;2.175301e-01;3.128463e-01;4.664161e-01;6.274303e-01;5.793326e-01;6.213543e-01;7.399796e-01;7.014965e-01;6.100914e-01;7.758123e-01;6.831427e-01;5.196589e-01;6.168709e-01;7.672963e-01;9.200496e-01;7.712886e-01;7.197301e-01;7.798174e-01;9.202464e-01;1.290674e+00;1.317081e+00;1.205846e+00;1.238180e+00;9.140481e-01;8.181477e-01;1.782285e-06;8.779548e-07;4.166667e+01;4.166667e+01;9.375000e+01;1.770833e+02;1.239063e-02;1.975835e+00;952736;7.568568e+00;7.617303e+01;-5.063202e-05;1.863395e-01;1.524049e-06;5.407702e+00;2.210611e+01;8.191605e+00;2.736642e+01;6.991037e+00;1.076846e+01;1.071920e+01;2.587298e+00;-1.867204e-01;3.506316e-01;4.364646e+00;5.843298e-02;1.478354e+01;7.957885e+00;0;0;4.791664e-02;1.245380e-01;7.158134e-04;6.500000e-02;-1.721990e-02;1.085779e-03;1.525560e-02;3.410187e-02;3.042743e-02;1.062708e-02;1.249537e-02;7.581801e-02;1.419728e-01;9.231617e-02;1.277257e-01;1.271521e-01;9.327359e-02;1.364744e-01;1.710548e-01;1.790091e-01;1.745358e-01;1.585695e-01;2.076571e-01;2.608525e-01;1.780215e-01;2.160337e-01;1.741870e-01;1.832679e-01;2.632627e-01;1.900305e-01;1.060761e-05;3.798351e-04;4.708333e+02;7.416666e+02;1.044792e+03;1.163542e+03;1.221872e-02;1.205214e+00;8.946039e+05;-6.458972e+00;-2.122832e+02;2.802002e-04;5.002111e-01;6.439676e-04;-4.076060e+00;-4.640166e+00;-1.308890e+00;-1.574069e+00;-2.103191e+00;-1.129983e+00;-4.783156e+00;-2.931916e+00;-3.360635e+00;-2.023928e+00;1.845179e-01;5.762831e-01;3.246979e-01;-1.013919e-01
'unknown';0.442750;0;0;9.399471e-02;8.455493e-01;2.796423e-03;1.141667e-01;1.271557e-01;2.114598e-01;3.273377e-01;4.967178e-01;6.516357e-01;5.797995e-01;6.173217e-01;8.139899e-01;8.426769e-01;7.029635e-01;9.054887e-01;8.177746e-01;6.103349e-01;7.429975e-01;9.376360e-01;1.086676e+00;9.431324e-01;8.413510e-01;9.357617e-01;1.129663e+00;1.407598e+00;1.473852e+00;1.305237e+00;1.339921e+00;1.145450e+00;9.903479e-01;1.189390e-05;1.894339e-04;4.687500e+02;1.093750e+03;2.083333e+03;2.427083e+03;1.868048e-02;3.828210e+00;2.909897e+06;3.229315e+00;1.773341e+01;-3.021264e-05;9.271488e-01;9.201586e-05;-5.279977e-01;1.238827e+01;5.833691e+00;2.250217e+01;4.862091e+00;8.297771e+00;3.927675e+00;-3.470537e-01;-6.185690e-03;-4.604649e+00;5.873196e+00;2.404518e+00;1.374012e+01;8.159701e+00;0;0;9.777793e-02;4.381537e-01;2.682463e-03;1.138333e-01;-1.494787e-02;6.988548e-03;5.090354e-02;9.986135e-02;1.505390e-01;1.161761e-01;1.064615e-01;2.027138e-01;3.349364e-01;3.272738e-01;4.020829e-01;4.057145e-01;3.545112e-01;4.627351e-01;5.996165e-01;6.303986e-01;6.333970e-01;6.707635e-01;7.641724e-01;9.109386e-01;7.468488e-01;8.901550e-01;6.714405e-01;6.446044e-01;7.264263e-01;4.972832e-01;2.736282e-05;9.927925e-04;9.562500e+02;1.366667e+03;1.678125e+03;1.796875e+03;2.527473e-02;1.384730e+00;9.360736e+05;-4.525720e+00;-1.146042e+02;6.307756e-04;8.295233e-01;2.206624e-03;-6.829498e+00;-5.139090e+00;-5.614566e-01;-2.841193e+00;-1.892630e+00;-2.417130e+00;-4.906428e+00;-2.630085e+00;-1.576931e+00;-2.052086e+00;2.568291e+00;9.398581e-01;-9.923342e-01;-1.063738e+00
'unknown';0.452813;0;0;2.449261e-01;1.321169e+00;7.524293e-03;2.741667e-01;1.121263e-01;2.157592e-01;3.894426e-01;6.201236e-01;8.467633e-01;7.299579e-01;7.617394e-01;1.078884e+00;1.256729e+00;1.085583e+00;1.398114e+00;1.325848e+00;1.025740e+00;1.278599e+00;1.589876e+00;1.825483e+00;1.641194e+00;1.553631e+00;1.717975e+00;2.035524e+00;2.190644e+00;2.364678e+00;2.002651e+00;1.972947e+00;1.837098e+00;1.493270e+00;5.020072e-05;1.805785e-03;2.166667e+03;3.208333e+03;4250;4.687500e+03;7.529235e-02;5.402565e+00;3413363;9.815223e-01;1.134590e+01;1.037754e-03;2.130035e+00;3.176765e-03;-8.626980e+00;7.035345e+00;7.115269e+00;1.807677e+01;4.144170e+00;5.220870e+00;-3.288842e+00;-3.818498e+00;-9.254096e-01;-6.325746e+00;1.090001e+01;3.781933e+00;1.085703e+01;5.851968e+00;0;0;1.322822e-01;1.052471e+00;4.708623e-03;1.242500e-01;-2.790381e-03;2.540296e-02;1.278154e-01;2.585147e-01;4.131411e-01;3.247289e-01;2.948727e-01;3.996847e-01;6.551299e-01;7.238277e-01;7.924656e-01;8.018996e-01;8.010550e-01;1.036907e+00;1.438898e+00;1.450210e+00;1.483622e+00;1.630035e+00;1.872795e+00;2.246206e+00;1.895941e+00;2.349839e+00;1.730562e+00;1.696976e+00;1.786379e+00;1.130127e+00;4.352279e-03;1.508427e-03;1.005208e+03;1.279167e+03;1.307292e+03;1.551042e+03;4.558498e-02;9.222198e-01;5.207138e+05;-2.043447e+00;-1.524120e+01;-2.207235e-07;7.546340e-01;4.318206e-03;-6.603578e+00;-2.466333e+00;1.945015e-01;-3.637954e+00;-3.573402e+00;-4.625002e+00;-4.566081e+00;-3.468081e+00;-2.634883e+00;-1.953907e+00;3.894757e+00;1.349560e+00;-8.640953e-01;-1.485359e+00
'unknown';0.462875;0;0;4.180539e-01;2.654048e+00;1.322991e-02;4.550000e-01;1.177167e-01;2.519363e-01;5.307629e-01;8.882269e-01;1.306450e+00;1.134103e+00;1.131294e+00;1.594554e+00;2.064305e+00;2.023606e+00;2.492126e+00;2.407311e+00;2.068835e+00;2.616874e+00;3.361531e+00;3.663157e+00;3.523751e+00;3.706859e+00;4.135092e+00;4.891177e+00;4.632225e+00;5.286954e+00;4.202055e+00;4.097011e+00;3.981290e+00;2.896054e+00;1.145934e-04;4.062301e-03;3750;5.281250e+03;6.364583e+03;6.791667e+03;1.087917e-01;6.296087e+00;4.043951e+06;-1.226682e+00;4.506639e+00;2.471789e-03;3.276497e+00;9.447370e-03;-2.067544e+01;7.384901e+00;6.982901e+00;1.740636e+01;1.877397e+00;2.723914e+00;-4.014953e+00;-4.232599e+00;-2.458310e+00;-6.550112e+00;1.739306e+01;3.439531e+00;8.667522e+00;3.148707e+00;0;0;1.326874e-01;1.677268e+00;5.709541e-03;6.858334e-02;1.355841e-02;4.933784e-02;2.616396e-01;6.229562e-01;9.029228e-01;6.208156e-01;5.956583e-01;6.047633e-01;1.036474e+00;1.181260e+00;1.112627e+00;1.140441e+00;1.319235e+00;1.639841e+00;2.409125e+00;2.296054e+00;2.389188e+00;2.599225e+00;2.960945e+00;3.551822e+00;3.025199e+00;3.820733e+00;2.671017e+00;2.541604e+00;2.633116e+00;1.609416e+00;1.683763e-02;2.753245e-03;3.989583e+02;3.635417e+02;9.270835e+01;4.270833e+02;5.079858e-02;9.270535e-02;-1.958377e+05;-5.112854e-01;-1.922800e+00;-2.797048e-03;2.180554e-01;9.592726e-03;-1.755304e+00;-1.119236e+00;8.861393e-01;-4.892876e+00;-5.592771e+00;-7.207356e+00;-4.341024e+00;-4.335481e+00;-4.343489e+00;-1.347059e+00;2.529819e+00;2.890834e+00;2.227512e-01;-7.393222e-01
'unknown';0.472938;0;0;5.334012e-01;5.099914e+00;1.998844e-02;4.783333e-01;1.434160e-01;3.243066e-01;8.502108e-01;1.563235e+00;2.365728e+00;1.925826e+00;1.838731e+00;2.348121e+00;3.366332e+00;3.568909e+00;3.944822e+00;3.897873e+00;3.795684e+00;4.864469e+00;6.749837e+00;6.882861e+00;6.899090e+00;7.437153e+00;8.544128e+00;1.027052e+01;9.158069e+00;1.115973e+01;8.410245e+00;8.344516e+00;8.428020e+00;5.515929e+00;2.171183e-02;5.606578e-03;3.427083e+03;4.343750e+03;4.489583e+03;5750;1.952599e-01;5.352995e+00;2989278;-4.206706e-01;6.580434e+00;-1.302736e-03;2.784836e+00;1.691487e-02;-1.753647e+01;1.227613e+01;8.589507e+00;1.172456e+01;-9.383624e+00;-9.569620e+00;-8.139888e+00;-1.281033e+01;-1.213508e+01;-8.446173e+00;1.807850e+01;6.288727e+00;1.299937e+01;3.036586e+00;0;0;1.126203e-01;1.951070e+00;5.597722e-03;-2.316667e-02;2.493624e-02;6.176562e-02;4.270433e-01;1.300633e+00;1.683257e+00;9.840230e-01;1.114088e+00;8.261255e-01;1.483191e+00;1.623787e+00;1.279412e+00;1.302417e+00;1.842376e+00;2.023983e+00;2.994109e+00;2.629818e+00;2.844726e+00;3.042673e+00;3.260245e+00;3.868432e+00;3.221869e+00;4.145135e+00;2.666803e+00;2.293471e+00;2.370307e+00;1.413194e+00;2.558956e-02;6.282170e-03;-5.541667e+02;-8.395833e+02;-1.079167e+03;-6.760416e+02;4.435591e-02;-5.196167e-01;-5.764537e+05;5.627651e-01;3.715549e-01;-5.827156e-03;-4.368423e-01;1.354289e-02;4.825310e+00;-3.622298e+00;2.601280e-01;-7.804957e+00;-6.298411e+00;-9.172106e+00;-4.861790e+00;-4.364900e+00;-4.710227e+00;-1.895216e+00;-5.997266e-01;5.571814e+00;6.881520e-01;1.338763e+00
'unknown';0.483000;0;6.447151e-01;6.131943e-01;7.342518e+00;2.511206e-02;3.550000e-01;1.793029e-01;4.038753e-01;1.405152e+00;3.139943e+00;4.406767e+00;3.085943e+00;3.057117e+00;3.203188e+00;4.970243e+00;5.367603e+00;5.195269e+00;5.233965e+00;5.821539e+00;7.149270e+00;1.040328e+01;1.003826e+01;1.026012e+01;1.089571e+01;1.232741e+01;1.477128e+01;1.304988e+01;1.617999e+01;1.145653e+01;1.086215e+01;1.101557e+01;7.026100e+00;7.336923e-02;1.205526e-02;1.833333e+03;2.343750e+03;2.427083e+03;4.031250e+03;2.126896e-01;4.316521e+00;2.142751e+06;1.373984e+00;1.050214e+01;-1.284521e-02;1.690025e+00;4.118659e-02;-4.849773e+00;4.171698e+00;9.527268e+00;1.213897e+00;-1.633787e+01;-2.034376e+01;-1.535192e+01;-1.752854e+01;-1.611880e+01;-1.027973e+01;1.493305e+01;1.560529e+01;1.378271e+01;5.870781e+00;0;0;9.931250e-02;1.650791e+00;4.793654e-03;-8.483334e-02;2.635911e-02;5.050994e-02;5.117908e-01;1.997983e+00;2.374234e+00;1.331744e+00;2.005931e+00;1.111102e+00;2.052686e+00;2.042933e+00;1.394453e+00;1.356468e+00;2.402047e+00;1.998273e+00;2.701834e+00;2.078387e+00;2.468629e+00;2.715786e+00;2.289380e+00;2.595781e+00;2.010087e+00;2.602030e+00;1.309173e+00;5.835539e-01;5.764984e-01;3.329152e-01;2.133983e-02;1.438032e-02;-9.635416e+02;-1.261458e+03;-1.389583e+03;-1.170833e+03;2.829311e-02;-6.394897e-01;-8.080943e+05;9.605686e-01;1.352795e+00;-7.018120e-03;-6.901242e-01;1.674271e-02;8.815475e+00;-8.701239e+00;-8.067135e-01;-1.041031e+01;-2.380412e+00;-7.464372e+00;-3.596279e+00;-1.418286e+00;-9.420251e-01;-1.445084e+00;-4.427644e+00;7.423463e+00;-7.073992e-01;2.377441e+00
'unknown';0.493063;3.442010e+02;6.799067e-01;7.104571e-01;8.732284e+00;2.957183e-02;2.083333e-01;2.060144e-01;4.486178e-01;2.087465e+00;5.997431e+00;7.712887e+00;4.674152e+00;5.369268e+00;4.405195e+00;7.219715e+00;7.532518e+00;6.443604e+00;6.424604e+00;8.361270e+00;9.132314e+00;1.303955e+01;1.178702e+01;1.249664e+01;1.317257e+01;1.392304e+01;1.643763e+01;1.409116e+01;1.764384e+01;1.170943e+01;1.005773e+01;1.017150e+01;6.494217e+00;9.137068e-02;2.922015e-02;3.541667e+02;4.791667e+02;8.229167e+02;2.687500e+03;2.451229e-01;3.794265e+00;1.481694e+06;2.495015e+00;1.020592e+01;-2.043953e-02;7.390594e-01;5.502161e-02;7.586735e+00;-9.469543e+00;7.143725e+00;-1.285180e+01;-1.824025e+01;-2.910582e+01;-2.192931e+01;-1.899503e+01;-1.764630e+01;-1.393702e+01;9.131387e+00;2.555812e+01;1.174019e+01;1.118475e+01;0;9.788659e-03;1.022336e-01;1.040733e+00;4.147007e-03;-7.708333e-02;1.768548e-02;1.941344e-02;4.053170e-01;2.099298e+00;2.312542e+00;1.529656e+00;3.144809e+00;1.468074e+00;2.668693e+00;2.454442e+00;1.677868e+00;1.537976e+00;3.136772e+00;1.616694e+00;1.572367e+00;8.812763e-01;1.512995e+00;2.114808e+00;6.715673e-01;5.499581e-01;1.441015e-01;1.525640e-01;-5.390471e-01;-1.504278e+00;-1.619714e+00;-9.667902e-01;1.597965e-03;3.029360e-02;-7.052084e+02;-7.458333e+02;-6.781250e+02;-8.104166e+02;6.633454e-03;-2.852623e-01;-5.796582e+05;4.508567e-01;-1.988497e-01;-6.133651e-03;-4.346093e-01;2.035654e-02;7.356174e+00;-1.187461e+01;-2.625016e+00;-1.107258e+01;3.594381e+00;-3.608287e+00;-7.040676e-01;2.335001e+00;4.988586e+00;-1.035110e+00;-7.312111e+00;6.788582e+00;-2.767009e+00;1.295198e+00
'unknown';0.503125;3.433136e+02;7.523903e-01;8.260884e-01;9.091819e+00;3.240649e-02;1.658333e-01;2.182130e-01;4.423304e-01;2.471090e+00;8.661046e+00;1.050404e+01;6.418659e+00;9.395681e+00;6.121529e+00;1.040104e+01;1.025647e+01;8.214997e+00;7.926283e+00;1.179628e+01;1.047432e+01;1.372585e+01;1.160301e+01;1.306812e+01;1.441808e+01;1.289253e+01;1.478652e+01;1.221611e+01;1.505505e+01;9.098325e+00;6.158173e+00;5.992044e+00;4.071486e+00;7.198431e-02;6.415712e-02;4.687500e+02;9.062500e+02;1250;2.468750e+03;2.253257e-01;3.878004e+00;7.572709e+05;2.118319e+00;9.457870e+00;-2.305041e-02;8.487642e-01;7.410756e-02;1.084034e+01;-2.524846e+01;3.672225e+00;-2.235702e+01;-5.596347e+00;-2.482984e+01;-1.510164e+01;-8.231684e+00;-4.412823e+00;-1.103011e+01;-2.716020e-01;3.092215e+01;5.760113e+00;1.096183e+01;-2.113190e-01;2.465618e-02;1.064754e-01;5.397545e-01;4.546191e-03;-3.425000e-02;3.685045e-03;-1.384579e-02;1.287980e-01;1.290403e+00;1.242069e+00;1.508804e+00;4.007445e+00;1.754860e+00;3.073173e+00;2.677191e+00;1.977636e+00;1.855883e+00;3.826163e+00;1.008999e+00;1.183070e-01;-2.639859e-01;5.141894e-01;1.596021e+00;-5.587482e-01;-9.566411e-01;-1.080781e+00;-1.482229e+00;-1.537254e+00;-2.451070e+00;-2.627118e+00;-1.578331e+00;-1.446575e-02;4.966405e-02;-2.062500e+02;-7.291665e+01;-6.145832e+01;-3.958333e+02;-4.892455e-03;-4.387281e-02;-3.769404e+05;-7.726622e-02;-9.972532e-01;-6.331421e-03;-9.199892e-02;2.901708e-02;3.899379e+00;-1.015815e+01;-4.011850e+00;-9.632871e+00;7.034738e+00;-1.391220e+00;2.268385e+00;3.303957e+00;8.492966e+00;-1.177093e+00;-8.336913e+00;4.043672e+00;-3.019069e+00;-5.489800e-01
'unknown';0.513188;3.416652e+02;7.846397e-01;9.381222e-01;9.428926e+00;3.707626e-02;1.875000e-01;2.123884e-01;4.021463e-01;2.343827e+00;9.299174e+00;1.087980e+01;7.907748e+00;1.439349e+01;8.229320e+00;1.399440e+01;1.339669e+01;1.082430e+01;1.024159e+01;1.649217e+01;1.128542e+01;1.295039e+01;1.050687e+01;1.306006e+01;1.625001e+01;1.161940e+01;1.301268e+01;1.029546e+01;1.248502e+01;6.894110e+00;3.175117e+00;2.841211e+00;2.159285e+00;3.039411e-02;1.310237e-01;5.833333e+02;1.333333e+03;1.687500e+03;2.479167e+03;2.221091e-01;4.145942e+00;7.837269e+05;1.461446e+00;6.108324e+00;-2.686839e-02;1.032420e+00;1.022371e-01;1.139935e+01;-3.238683e+01;-1.608049e+00;-3.185287e+01;3.217522e+00;-2.536802e+01;-1.178537e+01;-5.783756e+00;6.954871e+00;-1.324653e+01;-1.087973e+01;3.257320e+01;3.175620e+00;6.967051e+00;-4.523066e-01;1.067041e-02;9.832797e-02;2.207697e-01;5.109938e-03;-6.666675e-04;-9.155333e-03;-3.221868e-02;-1.418599e-01;-2.577047e-02;-3.353163e-01;1.241729e+00;3.924604e+00;1.718868e+00;2.862840e+00;2.419796e+00;1.895054e+00;1.958858e+00;3.924101e+00;3.073073e-01;-1.123064e+00;-9.054158e-01;-2.110519e-01;9.436070e-01;-1.013602e+00;-1.510867e+00;-1.266260e+00;-1.766924e+00;-1.393566e+00;-2.063988e+00;-2.271413e+00;-1.386276e+00;-1.250778e-02;6.073468e-02;8.854167e+01;2.375000e+02;2.166667e+02;-225;-1.436274e-02;1.282640e-02;-2.116653e+05;-2.561530e-01;-5.118464e-01;-8.539391e-03;8.264793e-02;3.883711e-02;1.834083e+00;-6.287162e+00;-3.795453e+00;-6.795829e+00;6.505544e+00;-1.919177e+00;2.994748e+00;8.193644e-01;7.403223e+00;-2.830514e+00;-7.011951e+00;1.044171e+00;-2.336282e+00;-1.697953e+00
'unknown';0.523250;3.404604e+02;8.019261e-01;1.031739e+00;9.692969e+00;4.409080e-02;1.941667e-01;1.945412e-01;3.578821e-01;1.920961e+00;7.941086e+00;9.033656e+00;9.013165e+00;1.858223e+01;1.006542e+01;1.694877e+01;1.582148e+01;1.289310e+01;1.260489e+01;2.088690e+01;1.111771e+01;1.103939e+01;9.358405e+00;1.254936e+01;1.733710e+01;1.068549e+01;1.170055e+01;9.543828e+00;1.134825e+01;6.177918e+00;2.048112e+00;1.545125e+00;1.301912e+00;3.152874e-02;2.094738e-01;6.875000e+02;1.552083e+03;1.687500e+03;2.156250e+03;1.997342e-01;3.921318e+00;6.070322e+05;1.504438e+00;7.564677e+00;-4.128788e-02;1.083351e+00;1.626643e-01;1.274082e+01;-3.516042e+01;-6.156097e+00;-3.744992e+01;8.106940e+00;-2.916876e+01;-9.081965e+00;-7.614393e+00;1.404545e+01;-1.651044e+01;-1.674596e+01;3.231610e+01;2.969650e+00;5.234730e+00;-1.411057e-01;2.898192e-03;6.531891e-02;-3.426676e-02;4.347970e-03;2.666667e-03;-1.746499e-02;-3.200736e-02;-2.183421e-01;-9.187992e-01;-1.380545e+00;7.877002e-01;2.630501e+00;1.238238e+00;1.932834e+00;1.577454e+00;1.175971e+00;1.445115e+00;2.912930e+00;-2.583824e-01;-1.752715e+00;-1.017236e+00;-6.301721e-01;-1.296839e-01;-9.426047e-01;-1.408502e+00;-9.282902e-01;-1.304561e+00;-6.423692e-01;-1.012199e+00;-1.220689e+00;-7.771202e-01;-1.745355e-03;4.786800e-02;5.208333e+01;4.687499e+01;8.750000e+01;-2.239583e+02;-1.349336e-02;-1.658921e-02;-8.533610e+04;-1.185197e-01;6.377701e-02;-8.398650e-03;3.060154e-02;3.328750e-02;1.697042e+00;-2.666792e+00;-2.490305e+00;-3.679073e+00;2.667410e+00;-3.484445e+00;1.707940e+00;-2.929210e+00;2.036565e+00;-4.771941e+00;-3.796112e+00;-6.599768e-01;-1.698539e+00;-1.315491e+00
